age;d18O_VPDB;d13C_VPDB;mineralogy;group;clim_zone
121,468;-0,71;-0,18;calcite;belemnite;temperate
121,468;-0,53;1,38;calcite;belemnite;temperate
121,468;-1,09;1,6;calcite;belemnite;temperate
121,468;-0,01;2,12;calcite;belemnite;temperate
121,468;0,06;2;calcite;belemnite;temperate
121,468;0,09;1,02;calcite;belemnite;temperate
121,468;-0,42;0,59;calcite;belemnite;temperate
121,468;-0,34;2,67;calcite;belemnite;temperate
121,468;-0,16;1,66;calcite;belemnite;temperate
121,468;-0,24;1,64;calcite;belemnite;temperate
121,468;0,12;1,79;calcite;belemnite;temperate
121,4906667;0,21;1,53;calcite;belemnite;temperate
121,502;-0,11;0,91;calcite;belemnite;temperate
121,5120381;0,03;0,37;calcite;belemnite;temperate
121,5120381;-0,22;0,59;calcite;belemnite;temperate
121,5120381;-0,64;2,04;calcite;belemnite;temperate
121,5133333;-0,55;1,12;calcite;belemnite;temperate
121,5246667;-0,39;2,03;calcite;belemnite;temperate
121,527581;-0,57;2,55;calcite;belemnite;temperate
121,604;-1,13;0,29;calcite;belemnite;subpolar/polar
121,672;-0,15;1,73;calcite;belemnite;temperate
121,672;0,22;1,62;calcite;belemnite;temperate
121,6833333;0,05;2,12;calcite;belemnite;temperate
121,6946667;0,22;1,37;calcite;belemnite;temperate
121,7286667;-0,18;1,56;calcite;belemnite;temperate
121,7966667;-0,07;1,6;calcite;belemnite;temperate
121,808;-0,4;-0,59;calcite;belemnite;subpolar/polar
121,808;-0,31;2,2;calcite;belemnite;temperate
121,8193333;-1,28;1,93;calcite;belemnite;temperate
121,842;-1,09;1,66;calcite;belemnite;temperate
121,8646667;-1,1;1,13;calcite;belemnite;temperate
121,876;-0,44;0,54;calcite;belemnite;temperate
121,8873333;-0,96;0,52;calcite;belemnite;temperate
121,8986667;-0,08;1,87;calcite;belemnite;temperate
121,908381;-0,21;1,8;calcite;belemnite;temperate
121,91;-0,07;1,7;calcite;belemnite;temperate
121,91;-0,44;0,82;calcite;belemnite;temperate
121,91;-0,22;0,74;calcite;belemnite;temperate
121,91;-0,5;0,36;calcite;belemnite;temperate
121,9161524;-0,37;2,82;calcite;belemnite;temperate
121,9326667;-0,78;1,5;calcite;belemnite;temperate
121,9326667;-0,09;1,19;calcite;belemnite;temperate
121,944;-0,57;3,43;calcite;belemnite;temperate
121,9666667;-0,5;2,65;calcite;belemnite;temperate
125,752;-0,53;0,1;calcite;belemnite;tropical/subtropical
122,0159955;-0,01;2,49;calcite;belemnite;temperate
122,25;-0,08;1,95;calcite;belemnite;temperate
122,3066667;-0,04;1,89;calcite;belemnite;temperate
122,42;0,08;-0,18;calcite;belemnite;subpolar/polar
125,6953333;-0,78;0,52;calcite;belemnite;tropical/subtropical
122,5333333;0;0,96;calcite;belemnite;temperate
122,5333333;-0,12;1,11;calcite;belemnite;temperate
122,5333333;-0,03;0,07;calcite;belemnite;temperate
122,5333333;0,27;0,05;calcite;belemnite;temperate
122,5333333;0,02;1,92;calcite;belemnite;temperate
122,5446667;-0,81;1,09;calcite;belemnite;temperate
122,5673333;-0,29;1,14;calcite;belemnite;temperate
125,5026667;-0,7;0,38;calcite;belemnite;tropical/subtropical
122,5692158;-0,17;2,56;calcite;belemnite;temperate
122,5999503;-1,04;0,96;calcite;belemnite;temperate
122,6306847;-1,01;1,37;calcite;belemnite;temperate
125,4573333;-0,4;0,55;calcite;belemnite;tropical/subtropical
125,446;-1,28;-0,34;calcite;belemnite;tropical/subtropical
125,4346667;-0,52;0,69;calcite;belemnite;tropical/subtropical
122,7075209;-0,59;1,14;calcite;belemnite;temperate
122,7228881;-0,35;2,11;calcite;belemnite;temperate
122,9149785;-0,9;1,94;calcite;belemnite;temperate
122,9303458;-0,34;3,11;calcite;belemnite;temperate
122,945713;-0,58;2,12;calcite;belemnite;temperate
125,412;-1,64;0,17;calcite;belemnite;tropical/subtropical
123,0773333;-0,1;1,81;calcite;belemnite;temperate
123,0840181;-0,19;1,79;calcite;belemnite;temperate
123,0886667;-0,39;1,98;calcite;belemnite;temperate
123,0993853;-0,26;1,11;calcite;belemnite;temperate
125,31;-0,35;0,53;calcite;belemnite;tropical/subtropical
125,1966667;-2,68;0,61;calcite;belemnite;tropical/subtropical
125,1853333;-0,71;-0,31;calcite;belemnite;tropical/subtropical
118,3168;-1,84;4,7;calcite;belemnite;temperate
123,474;-0,38;1,25;calcite;belemnite;temperate
123,4853333;-0,49;1,83;calcite;belemnite;temperate
123,4989333;-0,29;1,82;calcite;belemnite;temperate
123,542;-1,12;1,22;calcite;belemnite;temperate
123,542;-0,84;1,69;calcite;belemnite;temperate
123,542;-0,46;1,16;calcite;belemnite;temperate
123,5533333;-0,11;1,81;calcite;belemnite;temperate
123,5533333;-0,69;1,92;calcite;belemnite;temperate
123,576;-0,58;1,23;calcite;belemnite;temperate
123,5873333;-0,36;1,47;calcite;belemnite;temperate
123,6213333;-0,39;1,59;calcite;belemnite;temperate
123,6213333;-0,4;1,62;calcite;belemnite;temperate
123,6213333;-0,79;-0,26;calcite;belemnite;temperate
123,6930398;-0,26;2,07;calcite;belemnite;temperate
123,7052;-0,104;0,188;calcite;belemnite;tropical/subtropical
123,7052;0,597;0,317;calcite;belemnite;tropical/subtropical
123,712;-0,94;0,3;calcite;belemnite;temperate
123,712;-0,8;0,63;calcite;belemnite;temperate
123,712;-0,14;1,91;calcite;belemnite;temperate
123,712;-0,59;2,33;calcite;belemnite;temperate
125,1343333;-0,34;-0,29;calcite;belemnite;tropical/subtropical
123,7129979;-0,44;2,19;calcite;belemnite;temperate
125,1343333;-0,26;0,65;calcite;belemnite;tropical/subtropical
125,0493333;-0,31;-0,08;calcite;belemnite;tropical/subtropical
123,7728721;-0,66;0,52;calcite;belemnite;temperate
123,7728721;-0,66;2,17;calcite;belemnite;temperate
117,9232;-1,5;5,3;calcite;belemnite;temperate
123,7913333;-0,17;1,53;calcite;belemnite;temperate
125,0266667;-0,6;0,11;calcite;belemnite;tropical/subtropical
123,8127883;-0,69;2,1;calcite;belemnite;temperate
123,814;-0,94;0,43;calcite;belemnite;temperate
123,8253333;-1,25;0,29;calcite;belemnite;temperate
124,9586667;-2,41;1,96;calcite;belemnite;tropical/subtropical
123,9325367;-0,42;2,62;calcite;belemnite;temperate
123,95;1,04;2,55;calcite;belemnite;subpolar/polar
123,9613333;-0,94;1,46;calcite;belemnite;temperate
123,9724528;-0,59;2,57;calcite;belemnite;temperate
124,9473333;-0,19;0,31;calcite;belemnite;tropical/subtropical
124,012369;-0,97;1,01;calcite;belemnite;temperate
124,0522851;-0,43;2,27;calcite;belemnite;temperate
124,05506;-0,378;-0,08;calcite;belemnite;tropical/subtropical
124,0633333;-2,8;-0,7;calcite;belemnite;temperate
124,086;-4,1;-1,8;calcite;belemnite;temperate
124,1086667;-0,17;0,45;calcite;belemnite;temperate
124,6526667;-0,54;0,37;calcite;belemnite;tropical/subtropical
124,4713333;-0,85;-0,55;calcite;belemnite;tropical/subtropical
124,12442;0,039;-1,504;calcite;belemnite;tropical/subtropical
124,1426667;-0,63;0,35;calcite;belemnite;temperate
124,154;-0,07;0,53;calcite;belemnite;temperate
124,154;-1,4;0,3;calcite;belemnite;temperate
124,154;-1,1;0,4;calcite;belemnite;temperate
124,2333333;-1,2;0,4;calcite;belemnite;temperate
124,2333333;-1,7;0,1;calcite;belemnite;temperate
124,2333333;-1,3;0,2;calcite;belemnite;temperate
124,29;-5,1;-2;calcite;belemnite;temperate
124,3013333;-3,17;-2,53;calcite;belemnite;temperate
124,324;-1,07;0,14;calcite;belemnite;temperate
124,3316981;-0,34;0,92;calcite;belemnite;temperate
124,33454;0,02;-1,131;calcite;belemnite;tropical/subtropical
124,392;-0,58;0,82;calcite;belemnite;temperate
124,4033333;-0,8;0,5;calcite;belemnite;temperate
124,46;-0,9;0,5;calcite;belemnite;temperate
124,46;-1,3;-0,2;calcite;belemnite;temperate
124,12;-0,27;0,44;calcite;belemnite;tropical/subtropical
124,4826667;-0,84;1,07;calcite;belemnite;temperate
124,5166667;-2,6;1,8;calcite;belemnite;temperate
124,5393333;-5,9;4,3;calcite;belemnite;temperate
124,562;-3,8;-0,8;calcite;belemnite;temperate
124,5733333;-1,8;0,5;calcite;belemnite;temperate
124,6073333;-0,84;2,29;calcite;belemnite;temperate
124,63;-3,3;-2;calcite;belemnite;temperate
124,12;-0,62;1,07;calcite;belemnite;tropical/subtropical
124,6866667;-3,3;0,7;calcite;belemnite;temperate
124,7907338;-1,06;0,81;calcite;belemnite;temperate
124,8;-0,9;0,8;calcite;belemnite;temperate
124,8113333;-0,83;0,33;calcite;belemnite;temperate
124,8113333;-1,35;-0,67;calcite;belemnite;temperate
124,8113333;1,23;-0,59;calcite;belemnite;temperate
124,8113333;-0,37;1,04;calcite;belemnite;temperate
124,8113333;-0,89;1,12;calcite;belemnite;temperate
124,8113333;-0,5;0,46;calcite;belemnite;temperate
124,8113333;0,04;2,75;calcite;belemnite;temperate
124,8113333;-0,59;0,44;calcite;belemnite;temperate
124,8566667;-1,6;-0,5;calcite;belemnite;temperate
124,8566667;-1,9;0;calcite;belemnite;temperate
124,8566667;-1,9;0,2;calcite;belemnite;temperate
124,8906667;-0,83;1,39;calcite;belemnite;temperate
124,9246667;-1,8;-0,1;calcite;belemnite;temperate
123,9726667;-0,59;0,53;calcite;belemnite;tropical/subtropical
124,9503983;-1,26;1,38;calcite;belemnite;temperate
124,9586667;-1,2;0,9;calcite;belemnite;temperate
124,9586667;-0,8;0,4;calcite;belemnite;temperate
124,9586667;-2,3;-3,1;calcite;belemnite;temperate
123,8706667;-0,7;0,61;calcite;belemnite;tropical/subtropical
124,97;-1,3;0,1;calcite;belemnite;temperate
124,9703564;-0,78;-0,3;calcite;belemnite;temperate
124,9813333;-1;-0,3;calcite;belemnite;temperate
124,9926667;-0,77;1,6;calcite;belemnite;temperate
125,004;-0,47;1,66;calcite;belemnite;temperate
125,0153333;-2,6;0;calcite;belemnite;temperate
125,0266667;-5,6;3,3;calcite;belemnite;temperate
125,0266667;-0,11;0,92;calcite;belemnite;temperate
125,0266667;-0,19;0,78;calcite;belemnite;temperate
123,7913333;-0,26;1,23;calcite;belemnite;tropical/subtropical
123,7573333;-0,53;0,17;calcite;belemnite;tropical/subtropical
125,0833333;-0,59;1,45;calcite;belemnite;temperate
125,0833333;-1,76;0,64;calcite;belemnite;temperate
125,0833333;-1,63;0,6;calcite;belemnite;temperate
125,0833333;-0,36;1,31;calcite;belemnite;temperate
125,0946667;-3,5;-0,6;calcite;belemnite;temperate
125,0946667;-1,4;0,1;calcite;belemnite;temperate
117,464;-1,86;4,75;calcite;belemnite;temperate
125,106;-2,4;-0,8;calcite;belemnite;temperate
125,106;-1,9;0,1;calcite;belemnite;temperate
125,106;-1,7;0,3;calcite;belemnite;temperate
125,1173333;-5,3;0,6;calcite;belemnite;temperate
125,1286667;-0,33;0,4;calcite;belemnite;temperate
125,1286667;-0,44;1,53;calcite;belemnite;temperate
125,1286667;-0,21;1,6;calcite;belemnite;temperate
125,1286667;-2;0,8;calcite;belemnite;temperate
125,1343333;-1,1;-1,6;calcite;belemnite;temperate
125,1343333;-1,7;-0,3;calcite;belemnite;temperate
125,1343333;-1,9;0;calcite;belemnite;temperate
123,7573333;-0,24;1,24;calcite;belemnite;tropical/subtropical
123,712;-0,32;0,44;calcite;belemnite;tropical/subtropical
125,14;-1,36;-0,16;calcite;belemnite;temperate
125,14;-1,61;0,36;calcite;belemnite;temperate
125,14;-1,2;0,61;calcite;belemnite;temperate
125,14;-1,26;1,23;calcite;belemnite;temperate
125,14;-2,42;-0,18;calcite;belemnite;temperate
125,14;-2,08;0,21;calcite;belemnite;temperate
125,14;-1,69;0,54;calcite;belemnite;temperate
125,14;-1,73;0,58;calcite;belemnite;temperate
125,14;-1,95;0,62;calcite;belemnite;temperate
125,14;-1,69;0,63;calcite;belemnite;temperate
125,14;-1,2;0,66;calcite;belemnite;temperate
125,14;-1,22;0,67;calcite;belemnite;temperate
125,14;-1,66;0,68;calcite;belemnite;temperate
125,14;-2,04;0,7;calcite;belemnite;temperate
125,14;-0,35;0,72;calcite;belemnite;temperate
125,14;-1,72;0,74;calcite;belemnite;temperate
125,14;-1,66;0,82;calcite;belemnite;temperate
125,14;-1,9;0,93;calcite;belemnite;temperate
125,14;-1,33;0,98;calcite;belemnite;temperate
125,14;-1,83;1,1;calcite;belemnite;temperate
125,14;-2,13;1,12;calcite;belemnite;temperate
125,14;-0,78;1,14;calcite;belemnite;temperate
125,14;-1,66;1,16;calcite;belemnite;temperate
125,14;-1,71;1,16;calcite;belemnite;temperate
125,14;-1,41;1,2;calcite;belemnite;temperate
125,14;-1,74;1,2;calcite;belemnite;temperate
125,14;-1,75;1,21;calcite;belemnite;temperate
125,14;-1,63;1,23;calcite;belemnite;temperate
125,14;-1,28;1,34;calcite;belemnite;temperate
125,14;-1,35;1,48;calcite;belemnite;temperate
125,14;-1,2;1,54;calcite;belemnite;temperate
125,14;-1,94;1,78;calcite;belemnite;temperate
125,14;-0,66;2,11;calcite;belemnite;temperate
125,14;-0,25;2,49;calcite;belemnite;temperate
125,1513333;-1,52;0,9;calcite;belemnite;temperate
125,1513333;-1,51;0,75;calcite;belemnite;temperate
125,1513333;-1,79;1,514;calcite;belemnite;temperate
125,1602381;-2,14;0,74;calcite;belemnite;temperate
125,1656293;-0,35;0,72;calcite;belemnite;temperate
125,1679806;-1,2;0,66;calcite;belemnite;temperate
125,174;-1,05;1,72;calcite;belemnite;temperate
125,174;-1,64;1,15;calcite;belemnite;temperate
125,174;-1,55;0,85;calcite;belemnite;temperate
125,1764286;-2,14;0,14;calcite;belemnite;temperate
125,1764286;-1,7;0,4;calcite;belemnite;temperate
125,1764286;-1,64;0,61;calcite;belemnite;temperate
125,1764286;-2,24;0,88;calcite;belemnite;temperate
123,1453333;-0,41;1,69;calcite;belemnite;tropical/subtropical
125,1914938;-0,78;1,14;calcite;belemnite;temperate
125,1966667;-0,85;1,04;calcite;belemnite;temperate
125,1966667;-2,01;0,69;calcite;belemnite;temperate
125,1966667;-2,24;0,27;calcite;belemnite;temperate
125,1966667;-2,15;0,54;calcite;belemnite;temperate
125,1966667;-2,18;0,67;calcite;belemnite;temperate
123,1453333;-0,51;1,66;calcite;belemnite;tropical/subtropical
125,1985477;-1,22;0,67;calcite;belemnite;temperate
125,208;-1,3;0,7;calcite;belemnite;temperate
125,2244122;-0,66;2,11;calcite;belemnite;temperate
125,2371429;-1,8;0,54;calcite;belemnite;temperate
125,2371429;-1,95;0,64;calcite;belemnite;temperate
125,242;-0,72;0,41;calcite;belemnite;temperate
125,242;-1,47;0,48;calcite;belemnite;temperate
125,242;-1,78;0,11;calcite;belemnite;temperate
125,242;0,04;0,86;calcite;belemnite;temperate
125,242;-1,26;0,14;calcite;belemnite;temperate
125,242;-0,5;0,87;calcite;belemnite;temperate
125,242;-1,19;1,36;calcite;belemnite;temperate
125,242;-0,93;1,49;calcite;belemnite;temperate
125,242;-0,04;2,49;calcite;belemnite;temperate
125,242;-0,11;2,7;calcite;belemnite;temperate
125,242;-0,7;1,78;calcite;belemnite;temperate
125,242;-0,72;2,07;calcite;belemnite;temperate
125,242;-0,45;0,65;calcite;belemnite;temperate
125,242;-0,68;1,5;calcite;belemnite;temperate
125,242;-0,65;1,73;calcite;belemnite;temperate
125,242;-0,69;0,76;calcite;belemnite;temperate
125,242;-0,52;1,27;calcite;belemnite;temperate
125,242;-0,53;0,28;calcite;belemnite;temperate
125,242;-0,33;2,03;calcite;belemnite;temperate
125,242;-1,08;0,95;calcite;belemnite;temperate
125,242;-0,69;0,76;calcite;belemnite;temperate
125,242;0,43;1,36;calcite;belemnite;temperate
125,242;-0,59;0,97;calcite;belemnite;temperate
125,2479253;-2,42;-0,18;calcite;belemnite;temperate
125,2479253;-2,08;0,21;calcite;belemnite;temperate
125,2479253;-1,69;0,54;calcite;belemnite;temperate
125,2479253;-1,73;0,58;calcite;belemnite;temperate
125,2479253;-1,95;0,62;calcite;belemnite;temperate
125,2479253;-1,69;0,63;calcite;belemnite;temperate
125,2479253;-1,66;0,68;calcite;belemnite;temperate
125,2479253;-2,04;0,7;calcite;belemnite;temperate
125,2479253;-1,72;0,74;calcite;belemnite;temperate
125,2479253;-1,66;0,82;calcite;belemnite;temperate
125,2479253;-1,9;0,93;calcite;belemnite;temperate
125,2479253;-1,33;0,98;calcite;belemnite;temperate
125,2479253;-1,83;1,1;calcite;belemnite;temperate
125,2479253;-2,13;1,12;calcite;belemnite;temperate
125,2479253;-1,66;1,16;calcite;belemnite;temperate
125,2479253;-1,71;1,16;calcite;belemnite;temperate
125,2479253;-1,41;1,2;calcite;belemnite;temperate
125,2479253;-1,74;1,2;calcite;belemnite;temperate
125,2479253;-1,75;1,21;calcite;belemnite;temperate
125,2479253;-1,63;1,23;calcite;belemnite;temperate
125,2479253;-1,28;1,34;calcite;belemnite;temperate
125,2479253;-1,35;1,48;calcite;belemnite;temperate
125,2479253;-0,07;1,61;calcite;belemnite;temperate
125,2479253;-0,25;2,49;calcite;belemnite;temperate
125,2526279;-1,94;1,78;calcite;belemnite;temperate
125,2533333;-0,67;0,22;calcite;belemnite;temperate
125,2573306;-1,2;1,54;calcite;belemnite;temperate
125,257381;-2,69;0,91;calcite;belemnite;temperate
125,2596819;-2,14;0,74;calcite;belemnite;temperate
125,2646667;-0,08;0,63;calcite;belemnite;temperate
125,2646667;-0,51;0,64;calcite;belemnite;temperate
125,2646667;-1,3;-0,1;calcite;belemnite;temperate
125,2667358;-2,14;0,14;calcite;belemnite;temperate
125,2667358;-1,7;0,4;calcite;belemnite;temperate
125,2667358;-1,64;0,61;calcite;belemnite;temperate
125,2667358;-2,24;0,88;calcite;belemnite;temperate
125,276;0;2,65;calcite;belemnite;temperate
125,2808437;-2,24;0,27;calcite;belemnite;temperate
